id,pitch_tag,rhythm_tag,mode,beat,key_signature
3226,"['A', 'B', 'HD', 'HE', 'B', 'A', 'B', 'HD', 'HE', 'B', 'A', 'G', 'E', 'A', 'A', 'G', 'A', 'B', 'B', 'HD', 'HE', 'B', 'A', 'B', 'HD', 'HE', 'B', 'A', 'G', 'E', 'A', 'A', 'G', 'A', 'D', 'E', 'B', 'HD', 'B', 'A', 'B', 'G', 'A', 'G', 'B', 'B', 'B', 'A', 'G', 'E', 'B', 'B', 'B', 'A', 'G', 'E', 'G', 'G', 'E', 'G', 'E', 'G', 'A', 'A', 'B', 'HD', 'HD', 'HE', 'B', 'HD', 'B', 'A', 'G', 'E', 'B', 'B', 'A', 'G', 'E', 'D', 'D', 'LB', 'D', 'E', 'D']","[0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.5, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.5]",Gkey,2/4,Treble
3227,"['D', 'LB', 'D', 'E', 'G', 'D', 'G', 'E', 'D', 'LB', 'B', 'A', 'HD', 'B', 'A', 'G', 'A', 'G', '#F', '#F', '#F', 'E', 'D', 'E', 'G', 'A', 'G', 'G', 'B', 'E', 'G', 'A', 'B', 'HD', 'A', 'B', 'A', 'G', 'A', 'B', 'HD', 'A', 'G', 'A', 'B', 'HD', 'A', 'B', 'A', '#F', 'E', 'G', 'D', 'A', '#F', 'E', 'G', 'D', 'E', 'D', 'G', 'A', 'B', 'HD', 'A', 'G', 'A', 'B', 'HD', 'A', 'B', 'A', '#F', 'E', 'G', 'D', 'A', '#F', 'E', 'G', 'D']","[0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.125, 0.125, 0.375, 0.125, 0.5, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 1.0]",Gkey,4/4,Treble
3228,"['G', 'G', 'G', '#F', 'E', 'D', 'G', 'A', 'G', 'A', 'HD', 'A', 'A', 'E', 'D', 'G', 'A', 'HD', 'A', 'A', 'D', 'G', 'A', 'G', 'G', '#F', 'E', 'D', 'E', 'G', 'D']","[0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.375, 0.125, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.5]",Gkey,2/4,Treble
3229,"['HD', 'B', 'HD', 'HE', 'B', 'A', 'G', 'HD', 'B', 'HD', 'HE', 'B', 'A', 'G', 'G', 'A', 'HD', 'A', 'B', 'A', 'G', 'A', 'B', 'A', 'E', 'D', 'G', 'E', 'D', 'G', 'E', 'D', 'HD', 'B', 'HD', 'HE', 'B', 'A', 'G', 'HD', 'HD', 'A', 'B', 'A', 'G', 'G', 'G', 'D', 'B', 'B', 'A', 'B', 'A', 'G', 'G', 'G', 'D', 'B', 'A', 'G', 'A', 'G', 'A', 'HD', 'HE', 'B', 'A', 'G', 'A', 'B', 'G', 'D', 'E', '#F', 'E', 'D']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.125, 0.125, 0.625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.25, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5]",Gkey,2/4,Treble
3231,"['A', 'A', 'HD', 'B', 'A', 'G', 'E', 'A', 'D', 'D', 'E', 'A', 'B', 'A', 'E', 'G', 'G', 'B', 'A', 'D', 'E', '#F', 'A', 'E', 'E', 'E', 'G', 'E', 'D', 'LB', 'LA', 'D', 'E', 'D', 'E', 'G', 'D']","[0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5]",Gkey,2/4,Treble
3232,"['A', 'HD', 'A', 'HD', 'B', 'A', 'G', 'E', 'A', 'A', 'HD', 'A', 'HD', 'G', '#F', 'E', 'D', 'E', 'G', 'D', 'G', '#F', 'E', 'D', 'E', 'G', 'HD', 'HE', 'HD', 'G', 'HD', 'HE', 'HD', 'B', 'HD', 'A', 'D', 'E', 'G', 'D', 'B', 'HD', 'HE', 'B', 'HD', 'HE', 'HD', 'B', 'G', 'A', 'A', 'A', 'B', 'HD', 'HD', 'HD', 'HE', 'B', 'HD', 'HD', 'HD', 'HD', 'HD']","[0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.25, 0.25, 0.125, 0.25, 0.125, 0.5, 0.25, 0.25, 0.5, 0.5]",Gkey,2/4,Treble
3233,"['G', 'E', 'G', 'D', 'E', 'G', 'A', 'HD', 'A', 'B', 'G', 'D', 'A', 'HD', 'A', 'B', '#F', 'B', 'A', 'D', 'G', 'E', 'G', 'A', 'G', 'D', 'G', '#F', 'E', 'D', 'A', 'HD', 'A', 'G', 'E', 'G', 'D', 'A', 'B', 'A', 'B', 'HD', 'A', 'B', '#F', 'B', 'A', 'D', 'G', 'E', 'D', 'G', 'A', 'G', 'D']","[0.25, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.5, 0.125, 0.25, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.25, 0.25, 0.0625, 0.0625, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.25, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.5]",Gkey,2/4,Treble
3234,"['HE', 'HD', 'HD', 'A', 'B', 'A', 'B', 'HD', 'HC', 'B', 'A', 'A', 'E', 'G', 'B', 'B', 'HD', 'A', 'G', 'G', 'D', 'E', 'E', 'A', 'A', '#F', 'E', 'D']","[0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.375, 0.125, 0.125, 0.125, 0.5]",Gkey,3/4,Treble
3235,"['HE', 'HD', 'HD', 'A', 'B', 'A', 'B', 'HD', 'HC', 'B', 'A', 'A', 'E', 'G', 'B', 'HD', 'A', 'G', 'G', 'D', 'E', 'E', 'A', 'A', '#F', 'E', 'D']","[0.5, 0.25, 0.5, 0.25, 0.5, 0.25, 0.75, 0.5, 0.25, 0.5, 0.25, 0.5, 0.25, 0.75, 0.5, 0.25, 0.5, 0.25, 0.5, 0.25, 0.75, 0.75, 0.75, 0.25, 0.25, 0.25, 0.75]",Gkey,3/4,Treble
3238,"['HD', 'HG', 'HE', 'HD', 'B', 'A', 'B', 'HD', 'HD', 'HG', 'HE', 'HD', 'HD', 'B', 'A', 'A', 'B', 'D', 'HD', 'B', 'B', 'A', 'G', 'E', 'G', 'A', 'B', 'G', 'A', 'E', 'D', 'D', 'HD', 'B', 'A', 'G', 'G', 'E', 'G', 'A', 'B', 'G', 'G', 'G', 'E', 'G', 'A', 'B', 'B', 'HD', 'B', 'A', 'A', 'B', 'A', 'A', 'A', 'HD', 'B', 'A', 'G', 'A', 'B', 'E', 'D', 'HD', 'HD', 'HD', 'HD', 'HD', 'HD', 'B', 'A', 'G', 'E', 'G', 'A', 'G', 'A', 'E', 'D']","[0.1875, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.1875, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.25, 0.125, 0.1875, 0.0625, 0.0625, 0.0625, 0.125, 0.5, 0.09375, 0.03125, 0.0625, 0.0625, 0.125, 0.125, 0.09375, 0.03125, 0.0625, 0.0625, 0.125, 0.125, 0.09375, 0.03125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.1875, 0.0625, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.0625, 0.0625, 0.125, 0.5]",Gkey,4/4,Treble
3240,"['E', 'G', 'A', 'E', 'G', 'A', 'E', 'D', 'E', 'G', 'B', 'HE', 'HD', 'B', 'HD', 'A', 'G', 'E', 'B', 'HE', 'HD', 'B', 'HD', 'A', 'E', 'G', 'A', 'HD', 'B', 'A', 'G', 'A', 'E', 'D', 'LB', 'D', 'E', 'E']","[0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.1875, 0.0625, 0.25, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.1875, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.25]",Gkey,2/4,Treble
3241,"['E', 'G', 'A', 'B', 'HD', 'HE', 'HD', 'B', 'HE', 'HE', 'HD', 'A', 'B', 'A', 'G', 'E', 'E', 'G', 'A', 'B', 'HD', 'HD', 'B', 'HE', 'HE', 'HD', 'A', 'B', 'A', 'E', 'G', 'A', 'B', 'G', 'E', 'D', 'E']","[0.125, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.25, 0.125, 0.5]",Gkey,4/4,Treble
3243,"['B', 'B', 'HE', 'HE', 'HD', 'HE', 'HD', 'B', 'HD', 'HE', 'A', 'A', 'B', 'HD', 'HE', '#HF', 'HE', 'HD', 'B', 'HD', 'B', 'HE', 'E', 'G', 'A', 'B', 'A', 'G', 'E', 'G', 'A', 'HD', 'B', 'E', 'G', 'A', 'B', 'A', 'G', 'E', 'G', 'E']","[0.25, 0.25, 0.25, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.25, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5]",Gkey,2/4,Treble
3246,"['E', 'E', 'B', 'G', 'B', 'G', 'A', 'B', 'E', 'G', 'G', 'LB', 'D', 'LB', 'G', 'E', 'G', 'G', 'HD', 'B', 'E', 'B', 'A', 'G', 'A', 'B', 'B', 'HD', 'G', 'B', 'E', 'B', 'B', 'HE']","[0.125, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.375, 0.125, 0.125, 0.0625, 0.0625, 0.375, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.75]",Gkey,3/4,Treble
3252,"['E', 'E', 'B', 'B', 'G', 'B', 'E', 'D', 'LB', 'LB', 'D', 'E', 'A', 'G', 'E', 'E', 'G', 'A', 'B', 'HE', 'HD', 'B', 'E', 'G', 'A', 'B', 'HD', 'B', 'B', 'B', 'B', 'HE', 'HD', 'B', 'E', 'G', 'A', 'B', 'HE', 'A', 'B', 'LB', 'D', 'E', 'B', 'B', 'HD', 'G', 'E', 'D', 'LB', 'LB', 'D', 'E', 'A', 'G', 'E']","[0.125, 0.25, 0.125, 0.0625, 0.125, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.5, 0.125, 0.25, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.5, 0.25, 0.1875, 0.0625, 0.375, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.375, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.5]",Gkey,2/4,Treble
3257,"['D', 'D', 'G', 'G', 'A', 'A', 'B', 'A', 'B', 'HC', 'B', 'G', 'A', 'G', '#F', 'E', '#F', 'E', 'D', 'D', 'D', 'G', 'G', 'A', 'B', 'HC', 'HD', 'HE', 'HD', 'HE', 'HD', 'B', 'A', 'B', 'HC', 'B', 'D', 'D', 'G', 'G', 'G', 'A', 'A', 'B', 'A', 'B', 'HC', 'B', 'G', 'A', 'G', '#F', 'E', '#F', 'E', 'D', 'D', 'D', 'G', 'G', 'G', 'A', 'B', 'HC', 'HD', 'A', 'B', 'HC', 'B', 'G', 'A', '#F', 'G']","[0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.1875, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.375, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.1875, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.5]",Gkey,4/4,Treble
3258,"['D', 'D', 'B', 'A', 'G', 'E', 'D', 'D', 'D', 'G', 'G', 'HC', 'B', 'B', 'A', 'B', 'HC', 'HD', 'HD', 'HE', 'HD', 'HD', 'HC', 'D', 'D', 'HC', 'B', 'A', 'B', 'G', 'B', 'B', 'B', 'A', 'G', '#F', '#F', 'E', '#F', '#F', 'A', 'G', '#F', 'E', 'D', 'D', 'D', 'G', 'A', 'B', 'HC', 'HD', 'HC', 'HC', 'HE', 'HD', 'A', 'B', 'G']","[0.1875, 0.0625, 0.375, 0.125, 0.1875, 0.0625, 0.5, 0.1875, 0.0625, 0.375, 0.125, 0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.375, 0.125, 0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.375, 0.125, 0.125, 0.125, 0.5, 0.1875, 0.0625, 0.375, 0.125, 0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.375, 0.125, 0.1875, 0.0625, 0.5, 0.1875, 0.0625, 0.375, 0.125, 0.1875, 0.0625, 0.5, 0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.5]",Gkey,3/4,Treble
3259,"['HD', 'HE', 'HD', 'HC', 'B', 'G', 'G', 'A', 'B', 'A', 'G', '#F', 'D', 'D', 'HD', 'HE', 'HD', 'HC', 'B', 'G', 'G', 'B', 'E', '#F', 'G', 'B', 'G', 'HC', 'A', 'B', 'G', 'G', 'HC', 'E', 'A', 'G', '#F', 'D', 'D', 'B', 'G', 'HC', 'A', 'B', 'G', 'G', 'B', 'E', '#F', '#F', 'G']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.5]",Gkey,2/4,Treble
3260,"['G', 'D', 'G', 'A', 'B', 'HC', 'A', 'B', 'G', 'A', 'D', 'A', 'B', 'HD', 'HC', 'B', 'A', 'HC', 'HC', 'A', 'A', 'B', 'B', 'G', 'G', 'A', 'A', 'E', 'E', '#F', 'D', 'G', 'D', 'G', 'A', 'HC', 'B', 'A', 'G']","[0.25, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5]",Gkey,2/4,Treble
3261,"['G', 'D', 'LB', 'D', 'G', 'B', 'A', 'G', '#F', 'G', 'A', 'HC', 'B', 'HC', 'B', 'A', 'G', '#F', 'G', 'A', 'G', 'D', 'LB', 'D', 'G', 'B', 'A', 'G', '#F', 'G', 'A', 'HC', 'B', 'HE', 'HD', 'HC', 'B', 'A', 'G', 'B', 'HC', 'HD', 'HE', 'HD', 'HC', 'B', 'HE', 'HD', 'HC', 'B', 'A', 'G', '#F', 'G', 'A', 'G', 'D', 'LB', 'D', 'G', 'B', 'A', 'G', '#F', 'G', 'A', 'HC', 'B', 'HE', 'HD', 'HC', 'B', 'A', 'G']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.5, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.5]",Gkey,3/4,Treble
3263,"['G', 'G', 'A', 'B', 'G', 'E', 'A', 'G', '#F', '#F', '#F', 'G', 'A', 'D', 'HC', 'B', 'A', 'G', 'G', 'A', 'B', 'G', 'E', 'A', 'G', 'G', '#F', 'E', 'D', 'D', 'E', '#F', 'G', 'HD', 'HC', 'A', 'G', 'G', 'A', 'B', 'G', 'E', 'A', 'G', '#F', '#F', '#F', 'G', 'A', 'D', 'HC', 'B', 'A', 'G', 'G', 'A', 'B', 'G', 'E', 'A', 'G', 'G', '#F', 'E', 'D', 'D', 'E', '#F', 'G', 'B', 'HD', 'A', 'HC', 'B', 'A', 'G', 'G', 'B', 'A', 'G', 'B', 'G']","[0.25, 0.1875, 0.0625, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.25, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.25, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.5]",Gkey,4/4,Treble
3264,"['D', 'G', 'D', 'G', 'D', 'B', 'A', 'G', '#F', 'E', 'D', 'C', 'LB', 'D', 'C', 'LB', 'D', 'G', 'D', 'G', 'D', 'B', 'A', 'G', '#F', 'E', '#F', 'G', 'A', 'A', 'D', 'D', '#F', 'G', 'E', 'D', 'E', '#F', 'G', 'E', 'D', 'A', '#F', 'A', '#F', 'A', '#F', 'D', 'HC', 'B', 'A', 'G', '#F', 'E', 'D', 'B', 'A', 'G', 'G', 'E', 'A', '#F', 'D', 'D', 'B', 'B', 'G', 'E', 'A', '#F', 'D', 'D', 'G']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125]",Gkey,2/4,Treble
3266,"['D', 'B', 'B', 'A', 'G', '#F', 'E', 'D', 'E', '#F', 'G', 'B', 'HC', 'B', 'A', 'E', 'E', 'HC', 'HC', 'B', 'B', 'A', 'G', 'E', 'D', 'G', 'A', 'B', 'G', 'G', 'G', '#F', 'E', 'HD', 'HC', '#F', '#F', 'B', 'A', 'A', 'G', 'B', 'B', 'A', 'G', 'G', '#F', 'LB', 'E', 'G', '#F', 'E', 'A', 'A', 'B', 'A', 'G', 'D', 'A', 'A', 'B', 'A', 'G', 'A', 'A', 'B', 'HC', 'HE', 'HD', 'HC', 'A', 'D', 'G', 'B', 'A', 'G', 'D', 'B', 'B', 'A', 'G', '#F', 'E', 'D', 'E', '#F', 'G', 'B', 'HC', 'B', 'A', 'E', 'E', 'HC', 'HC', 'B', 'B', 'A', 'G', 'E', 'D', 'G', 'A', 'B', 'G']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.1875, 0.0625, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.1875, 0.0625, 0.5, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5]",Gkey,2/4,Treble
3267,"['D', 'E', '#F', 'G', 'G', 'B', 'B', 'A', 'G', 'A', 'A', 'D', '#F', 'G', 'A', 'A', 'A', 'A', 'HD', 'HC', 'B', 'D', 'E', '#F', 'G', 'G', 'B', 'B', 'A', 'G', '#F', 'E', 'HC', 'B', 'A', 'HD', 'D', 'D', 'D', 'B', 'A', 'G']","[0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.375, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.625, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.375, 0.125, 0.125, 0.125, 0.25, 0.25, 0.1875, 0.0625, 0.125, 0.125, 0.5]",Gkey,2/4,Treble
3268,"['D', 'D', 'G', '#F', 'A', 'G', 'G', '#F', 'D', 'D', 'HC', 'A', 'HD', 'A', 'B', 'G', 'G', 'HE', 'HD', 'HC', 'HE', 'HD', 'B', 'D', 'D', 'B', 'A', 'HC', '#F', 'G']","[0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.375, 0.125, 0.1875, 0.0625, 0.5, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.375, 0.125, 0.1875, 0.0625, 0.5]",Gkey,3/4,Treble
